tile,RUBCNL,x,y,path,../models/res18/res18_ciga_freeze/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_freeze/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_random/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_random/Res50_1000_ep_29.pt,../models/res50/RUBCNL_Res50_freeze/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../models/vgg13/dropout/VGG13_Dropout_ep_29.pt,../models/vgg13/base_model/VGG13_ep_29.pt,../models/vgg13/random_weights/VGG13_ep_29.pt
p007_9_43.tiff,1.255012659126360,1482,6786,../../Training_Data/p007/Tiles_156/p007_9_43.tiff,0.0749729499220848,-0.4906269013881680,0.7057176828384400,1.439662218093870,0.391142874956131,0.4031704068183900,1.1130800247192400,1.2532551288604700,0.109628826379776,0.0928675308823585,-0.5517942309379580,1.2866212129592900,0.7340261340141300,0.6080322861671450,-0.0705949664115905,-0.0468207821249961,0.0291784238070249,-0.009044768288731580
p007_10_43.tiff,1.8784148248682400,1638,6786,../../Training_Data/p007/Tiles_156/p007_10_43.tiff,1.004623532295230,-0.6676779389381410,1.3526544570922900,1.9467966556549100,0.8892542123794560,1.534843683242800,1.878074049949650,1.8761413097381600,0.6580014824867250,0.6232182383537290,-0.3092063069343570,2.063462734222410,1.5174256563186600,1.3623393774032600,0.3784506618976590,0.0894638523459434,0.0256068091839551,-0.007124682888388630
p007_11_43.tiff,0.8129554678457500,1794,6786,../../Training_Data/p007/Tiles_156/p007_11_43.tiff,0.6572739481925960,-0.4707764685153960,0.8932226896286010,1.0340867042541500,0.5383428335189820,1.1027930974960300,0.8164332509040830,0.7611647248268130,0.4747329354286190,0.5566666722297670,-0.1105518862605090,0.7916657328605650,0.6136651635169980,0.7993772029876710,0.3399266302585600,0.0906342267990112,0.0255444720387458,-0.011970611289143600
p007_12_43.tiff,0.1904260424134580,1950,6786,../../Training_Data/p007/Tiles_156/p007_12_43.tiff,0.1788917183876040,-0.4199233055114750,0.1055418699979780,0.2630194723606110,-0.0091702565550804,-0.0308994799852371,0.246933102607727,0.1505317687988280,-0.0209812615066766,0.0128847043961286,-0.2635727524757390,0.1629548519849780,-0.1383389830589290,-0.1235951706767080,-0.1228161305189130,-0.1565731614828110,0.0220739599317312,-0.021052325144410100
p007_13_43.tiff,0.1904260424134580,2106,6786,../../Training_Data/p007/Tiles_156/p007_13_43.tiff,-0.3020243942737580,-0.3690179586410520,0.4296124577522280,0.0545879527926445,0.0113035142421722,-0.2071902155876160,-0.3395212292671200,0.217269167304039,-0.302577406167984,-0.1955653727054600,0.0558671206235885,0.1968539208173750,0.1937979459762570,0.1710033118724820,-0.1800661981105800,-0.1874083131551740,0.0196111649274826,-0.009696338325738910
p007_14_43.tiff,0.8129554678457500,2262,6786,../../Training_Data/p007/Tiles_156/p007_14_43.tiff,-0.6054386496543880,-0.1816014051437380,-0.006436038762331,0.9076598286628720,-0.0118208043277263,-0.4696239829063420,0.6889743208885190,0.8527907133102420,-0.1941134482622150,-0.2361026108264920,-0.2093486189842220,1.004833459854130,-0.0067574921995401,-0.4483926296234130,-0.2493495643138890,-0.2589491307735440,0.0200304016470909,-0.020698213949799500
p007_15_43.tiff,-0.871550429201091,2418,6786,../../Training_Data/p007/Tiles_156/p007_15_43.tiff,-0.6089920401573180,-0.0175117943435907,-0.3943944871425630,-0.3778848946094510,-0.2439029663801190,-0.5475505590438840,-0.6596164107322690,-0.8167992830276490,-0.5309432148933410,-0.5686267614364620,-0.1991552114486690,-0.9226589798927310,-0.6293706297874450,-0.5730552673339840,-0.319490522146225,-0.2438591420650480,0.0190258212387561,-0.020021069794893300
p007_16_43.tiff,-0.871550429201091,2574,6786,../../Training_Data/p007/Tiles_156/p007_16_43.tiff,-0.2924897670745850,-0.2664027810096740,0.0880936384201049,-0.7100408673286440,-0.1327691227197650,-0.2867714762687680,-0.6715027689933780,-1.0096243619918800,-0.7004146575927730,-0.7037841081619260,0.0301111135631799,-0.8640127182006840,-0.6715763211250310,-0.4425460696220400,-0.2290511131286620,0.0860739946365356,0.0293775331228971,-0.019853752106428100
p007_17_43.tiff,-0.871550429201091,2730,6786,../../Training_Data/p007/Tiles_156/p007_17_43.tiff,-0.4806507229804990,0.0832313001155853,-0.5902397632598880,-0.9043550491333010,-0.3286487162113190,-0.4214627146720890,-0.8742970824241640,-0.9347780346870420,-0.503267765045166,-0.5020338296890260,-0.0232418980449438,-0.8697451949119570,-1.0242716073989900,-0.5143256783485410,-0.2369258850812910,-0.1479586958885190,0.0247663110494613,-0.010798722505569500
p007_18_43.tiff,0.1904260424134580,2886,6786,../../Training_Data/p007/Tiles_156/p007_18_43.tiff,-0.5471140146255490,-0.0501661226153373,-0.4385161697864530,0.1437659561634060,-0.0114657171070575,-0.3403986692428590,-0.0139017328619956,0.1746810525655750,-0.1263661980628970,-0.0210566390305757,-0.039207674562931,0.4781623184680940,0.0574771910905838,-0.4972325563430790,-0.2016742527484890,-0.0055695082992315,0.0261661037802696,-0.012956328690052000
p007_19_43.tiff,0.8129554678457500,3042,6786,../../Training_Data/p007/Tiles_156/p007_19_43.tiff,0.0579784661531448,0.0856852903962135,-0.7288880348205570,1.1808946132659900,0.3605338335037230,-0.1863950788974760,1.2565606832504300,0.8813397884368900,-0.0725375115871429,-0.0257854666560888,-0.0676090493798255,1.0412702560424800,-0.7592873573303220,0.3118323981761930,0.1617492139339450,-0.1619580388069150,0.0250437036156654,-0.013474320992827400
p007_20_43.tiff,0.1904260424134580,3198,6786,../../Training_Data/p007/Tiles_156/p007_20_43.tiff,-0.1901071071624760,0.208012580871582,-0.5145081877708440,-0.2943575382232670,-0.1056991666555400,-0.1595395505428310,-0.1309738159179690,0.2471594959497450,-0.0535113513469696,-0.0206932816654443,-0.4142550528049470,0.0268639959394931,-0.59666907787323,0.2491597235202790,0.010303920134902,-0.0470501333475112,0.0270704887807369,-0.018950195983052300
p007_21_43.tiff,1.5980522772339400,3354,6786,../../Training_Data/p007/Tiles_156/p007_21_43.tiff,-0.4254841208457950,0.0345924794673919,-0.506911039352417,0.9264804124832150,0.2899937927722930,0.022194817662239,1.0484129190444900,1.6091358661651600,-0.6825950145721440,-0.7160539031028750,0.0740075334906578,1.6166019439697300,0.6204603910446170,0.0756127759814262,0.0012699011713266,-0.1116147637367250,0.0261096432805061,-0.019861500710248900
p007_22_43.tiff,-0.871550429201091,3510,6786,../../Training_Data/p007/Tiles_156/p007_22_43.tiff,-0.3717207312583920,-0.284591943025589,-0.3923156559467320,-0.7988266944885250,-0.2658376395702360,-0.0710827931761741,-0.5436217784881590,-0.9514957666397100,-0.2400711625814440,-0.187112808227539,-0.0452529489994049,-1.048112392425540,-0.7778420448303220,-0.333118200302124,-0.06581312417984,-0.2504870295524600,0.0273278541862964,-0.013154136016964900
p007_23_43.tiff,-0.871550429201091,3666,6786,../../Training_Data/p007/Tiles_156/p007_23_43.tiff,-0.7044093608856200,-0.1929417550563810,-0.8297613859176640,-0.7892880439758300,-0.4334780275821690,-1.0039827823638900,-0.7726976871490480,-0.8890323042869570,-0.528910756111145,-0.4760742485523220,-0.2772448062896730,-0.8947210907936100,-1.0514323711395300,-1.0818336009979200,-0.2775589227676390,-0.2371808141469960,0.0257390551269054,-0.019139934331178700
p007_24_43.tiff,0.8129554678457500,3822,6786,../../Training_Data/p007/Tiles_156/p007_24_43.tiff,0.0749254822731018,-0.2779697775840760,0.0730712711811065,0.6119588613510130,0.3125179409980770,0.3729783296585080,0.8562770485877990,0.8144500851631170,-0.2912202179431920,-0.3342073261737820,-0.151861235499382,0.8250307440757750,0.536636471748352,0.4363540410995480,0.072252832353115,0.0211126934736967,0.0270370878279209,-0.015576774254441300
p007_25_43.tiff,-0.871550429201091,3978,6786,../../Training_Data/p007/Tiles_156/p007_25_43.tiff,-0.5269385576248170,-0.0059498865157365,-0.1949974000453950,-0.6382288932800290,-0.3545090854167940,-0.3103657960891720,-0.7605908513069150,-0.8646268844604490,-0.238719567656517,-0.2305288016796110,-0.4703814387321470,-0.9463385343551640,-0.426550805568695,-0.4912090301513670,-0.1683254092931750,-0.0362728312611579,0.0247449614107608,-0.02140907570719720
p007_26_43.tiff,-0.871550429201091,4134,6786,../../Training_Data/p007/Tiles_156/p007_26_43.tiff,0.5806125402450560,-0.2510497868061070,0.1131393462419510,-0.9237175583839420,-0.3244670331478120,0.4357242584228520,-0.6186736822128300,-0.8870929479599000,0.317136287689209,0.2583508789539340,-0.458109438419342,-0.8858378529548650,0.1060776114463810,0.5296515226364140,0.272418737411499,-0.1277542263269420,0.0272951461374759,-0.02015363797545430
p007_27_43.tiff,0.1904260424134580,4290,6786,../../Training_Data/p007/Tiles_156/p007_27_43.tiff,0.3020856976509090,-0.2976499795913700,-0.2709176540374760,-0.1300387531518940,-0.2527137696743010,-0.0664585158228874,0.0014221146702766,0.0958190411329269,-0.2260355800390240,-0.1304638534784320,-0.070258043706417,0.429759532213211,-0.1664287149906160,0.4229538440704350,0.2316106408834460,0.0530460998415946,0.0272488594055175,-0.019939299672842000
p007_28_43.tiff,-0.871550429201091,4446,6786,../../Training_Data/p007/Tiles_156/p007_28_43.tiff,-0.2816295325756070,-0.2440496534109120,-0.0645953863859176,-0.4557643532752990,-0.1488479673862460,-0.564494788646698,-0.5002965927124020,-0.9835674166679380,-0.5995489954948430,-0.567748486995697,-0.3471878468990330,-0.9115960001945500,-0.1165705770254140,-0.4995485544204710,-0.079057827591896,0.0550871789455413,0.0236498937010765,-0.011691712774336300
p007_29_43.tiff,0.1904260424134580,4602,6786,../../Training_Data/p007/Tiles_156/p007_29_43.tiff,-0.5156981945037840,-0.0271911974996328,-0.3286862671375270,0.0107364822179079,0.0939645990729332,-0.5805788636207580,0.370272159576416,0.0660647973418235,-0.2908734977245330,-0.2384684681892400,-0.1311452090740200,0.3221825063228610,-0.1385589390993120,-0.4928215742111210,-0.1698216944932940,-0.1484136432409290,0.0220656543970108,-0.016299225389957400
p007_30_43.tiff,-0.871550429201091,4758,6786,../../Training_Data/p007/Tiles_156/p007_30_43.tiff,-0.661387026309967,0.1266839206218720,-0.6294840574264530,-0.7635934948921200,-0.4041288197040560,-0.6197112202644350,-0.8896739482879640,-0.8476853966712950,-0.5933867692947390,-0.6188271045684810,-0.0431554764509201,-0.9476168751716610,-0.9351452589035030,-0.7548696994781490,-0.269263744354248,-0.225545734167099,0.0166048649698495,-0.013610131107270700
p007_31_43.tiff,-0.871550429201091,4914,6786,../../Training_Data/p007/Tiles_156/p007_31_43.tiff,-0.7148552536964420,0.139374241232872,-0.8526332378387450,-0.7105321884155270,-0.3946363925933840,-0.7544979453086850,-0.7619943022727970,-0.846676230430603,-0.6495134234428410,-0.610926628112793,-0.1057681664824490,-0.8805646300315860,-0.96858012676239,-0.5329911708831790,-0.2585534453392030,-0.1093551740050320,0.0192213766276836,-0.02297658659517770
p007_32_43.tiff,-0.871550429201091,5070,6786,../../Training_Data/p007/Tiles_156/p007_32_43.tiff,-0.7695498466491700,0.089030347764492,-0.7845983505249020,-0.7288772463798520,-0.4391422867774960,-0.6844397783279420,-0.6807903051376340,-0.8374819755554200,-0.3875571191310880,-0.3691760301589970,-0.4840718507766720,-0.8440245985984800,-0.8035929203033450,-0.6884992122650150,-0.3001393973827360,-0.2237393409013750,0.0226328559219837,-0.013092489913106000
p007_33_43.tiff,-0.871550429201091,5226,6786,../../Training_Data/p007/Tiles_156/p007_33_43.tiff,-0.7588601112365720,0.2147854566574100,-1.0341747999191300,-0.7685519456863400,-0.42282435297966,-0.7795166969299320,-0.6886175274848940,-0.930776596069336,-0.5677775740623470,-0.5858509540557860,-0.5903886556625370,-0.8580297827720640,-1.0152944326400800,-0.9201495051383970,-0.3944307267665860,-0.2754374742507930,0.0284631550312042,-0.011326615698635600
p007_34_43.tiff,-0.871550429201091,5382,6786,../../Training_Data/p007/Tiles_156/p007_34_43.tiff,-0.7138051390647890,0.1504951417446140,-0.6428880095481870,-0.8541831374168400,-0.4136610925197600,-0.6817851066589360,-0.6841946840286260,-0.7878420352935790,-0.6661152839660650,-0.7317671775817870,-0.2910937070846560,-0.7878504395484920,-0.8008915185928350,-0.4525993168354030,-0.27724489569664,-0.3307017087936400,0.0282209999859333,-0.02420799247920510
p007_35_43.tiff,-0.871550429201091,5538,6786,../../Training_Data/p007/Tiles_156/p007_35_43.tiff,-0.6852439045906070,0.1093634143471720,-0.7989935874938970,-0.9218670129776,-0.4160531163215640,-0.7487547397613530,-0.7439612150192260,-0.891789972782135,-0.7695239186286930,-0.8157308101654050,-0.2901707291603090,-0.8794198036193850,-0.999247670173645,-0.5148897767066960,-0.2985783517360690,-0.4480292797088620,0.0320777967572212,-0.023994039744138700
p007_36_43.tiff,-0.871550429201091,5694,6786,../../Training_Data/p007/Tiles_156/p007_36_43.tiff,-0.3240628242492680,0.0136421713978052,-0.6445190906524660,-0.4930768609046940,-0.3318730592727660,-0.7396501898765560,-0.844412088394165,-0.9460517168045040,-0.5457766056060790,-0.5790767669677730,-0.1131144389510150,-0.7973806262016300,-0.7641648054122930,-0.460245668888092,-0.1822989583015440,-0.163288339972496,0.0246801227331161,-0.02906043641269210
p007_37_43.tiff,0.1904260424134580,5850,6786,../../Training_Data/p007/Tiles_156/p007_37_43.tiff,-0.8865161538124080,-0.025608280673623,-0.5815480947494510,-0.1650922745466230,-0.3535096943378450,-0.671341598033905,-0.4283881187438970,0.1963561773300170,-0.5299310088157650,-0.5529071092605590,-0.1334582418203350,0.2645854353904720,-0.7672424912452700,-0.5110583305358890,-0.2270356714725490,-0.246897205710411,0.0267374776303768,-0.016946781426668200
p007_38_43.tiff,-0.871550429201091,6006,6786,../../Training_Data/p007/Tiles_156/p007_38_43.tiff,-0.5723117589950560,0.0385608971118927,-0.58884596824646,-0.9472848176956180,-0.3202163875103000,-0.3369955420494080,-1.000848412513730,-0.9351196885108950,-0.5917767286300660,-0.6055731773376470,-0.3341618180274960,-0.8104360699653630,-0.684824526309967,-0.5953256487846380,-0.2968673408031460,-0.3005754947662350,0.0218105874955654,-0.01683860830962660
p007_39_43.tiff,-0.871550429201091,6162,6786,../../Training_Data/p007/Tiles_156/p007_39_43.tiff,-0.652471661567688,0.041266955435276,-0.5840086936950680,-0.6901030540466310,-0.2702819108963010,-0.7750396132469180,-0.6759915947914120,-0.9285155534744260,-0.5787105560302730,-0.5671415328979490,-0.2584143280982970,-0.901463270187378,-0.8167424201965330,-0.3567469716072080,-0.2699443697929380,-0.2839527130126950,0.0221751704812049,-0.014985159039497400
p007_40_43.tiff,-0.871550429201091,6318,6786,../../Training_Data/p007/Tiles_156/p007_40_43.tiff,-0.379556655883789,-0.0859475508332252,-0.8529653549194340,-0.6551061868667600,-0.2675991952419280,-0.5866826772689820,-0.7937334179878240,-0.8719003200531010,-0.5934739112854000,-0.7676049470901490,-0.5709835886955260,-0.8033389449119570,-1.01791250705719,-0.5602813959121700,-0.2317556738853450,-0.3603513240814210,0.0277783367782831,-0.013391807675361600
p007_41_43.tiff,-0.871550429201091,6474,6786,../../Training_Data/p007/Tiles_156/p007_41_43.tiff,-0.687336266040802,-0.1384946256875990,-0.745029091835022,-0.8420506715774540,-0.3782318532466890,-0.7890796661376950,-0.936064600944519,-0.914497971534729,-0.7146000862121580,-0.7122873067855840,-0.4060902297496800,-0.9504860043525700,-0.9271062612533570,-0.5385369062423710,-0.2558149397373200,-0.4517854452133180,0.0273542404174804,-0.021211668848991400
p007_42_43.tiff,-0.871550429201091,6630,6786,../../Training_Data/p007/Tiles_156/p007_42_43.tiff,-0.8002942204475400,0.0211521741002798,-0.8371829986572270,-0.75990891456604,-0.3922980427742000,-0.8474222421646120,-0.8010821342468260,-0.9237303137779240,-0.591754138469696,-0.6154305934906010,-0.8951156139373780,-0.7678976655006410,-1.035131335258480,-0.7706178426742550,-0.3422022759914400,-0.4020031690597530,0.0206698812544345,-0.02338802069425580
p007_43_43.tiff,-0.871550429201091,6786,6786,../../Training_Data/p007/Tiles_156/p007_43_43.tiff,-0.8523330688476560,0.1383213251829150,-0.690757155418396,-0.6083970069885250,-0.3632055521011350,-0.8459130525588990,-0.6610956788063050,-0.912184238433838,-0.6991910338401790,-0.6819905042648320,-0.4555049538612370,-0.9222046732902530,-0.898730456829071,-0.7346194386482240,-0.4016534388065340,-0.1904637813568120,0.0284831188619136,-0.01715726964175700
p007_44_43.tiff,0.1904260424134580,6942,6786,../../Training_Data/p007/Tiles_156/p007_44_43.tiff,-0.4470873177051540,0.0371363088488578,-0.6478933095932010,0.0373224467039108,-0.2690335214138030,-0.2269462943077090,-0.3694969713687900,0.205028623342514,-0.4230179488658910,-0.3731083869934080,-0.1465536206960680,0.1611355394124980,-0.3807408809661870,-0.4042297601699830,-0.2133865356445310,-0.1147818490862850,0.0250989831984043,-0.015413938090205200
p007_45_43.tiff,-0.871550429201091,7098,6786,../../Training_Data/p007/Tiles_156/p007_45_43.tiff,-0.0864614397287368,0.1320735216140750,-0.3881516456604000,-0.7950654029846190,-0.0587417967617511,-0.3276851177215580,-0.7868230938911440,-1.0515564680099500,-0.0959945172071456,-0.0840707048773765,-0.2423512637615200,-0.9104195833206180,-0.782567024230957,-0.592414379119873,-0.3849867582321170,-0.1117614433169360,0.0216470994055271,-0.026253527030348800
p007_47_43.tiff,-0.871550429201091,7410,6786,../../Training_Data/p007/Tiles_156/p007_47_43.tiff,-0.2686907649040220,0.0843495056033134,-1.0388280153274500,-0.7853844165802000,-0.462566465139389,-0.5564791560173040,-0.9624646902084350,-0.8741858601570130,-0.7843652963638310,-0.8246052861213680,-0.4000188112258910,-0.8935455083847050,-0.8588217496871950,-0.6814018487930300,-0.2747572064399720,-0.2727941572666170,0.027573512867093,-0.01758945733308790
p007_48_43.tiff,-0.871550429201091,7566,6786,../../Training_Data/p007/Tiles_156/p007_48_43.tiff,-0.5428544282913210,0.1850436329841610,-0.7869176268577580,-0.9560564756393430,-0.3435218930244450,-0.5440754294395450,-0.66016685962677,-0.8989007472991940,-0.3659417629241940,-0.2802962958812710,-0.1501632630825040,-0.9221250414848330,-0.758713960647583,-0.2608497142791750,-0.2863463163375850,-0.3022021055221560,0.0251707434654235,-0.013998606242239500
p007_49_43.tiff,-0.871550429201091,7722,6786,../../Training_Data/p007/Tiles_156/p007_49_43.tiff,-0.3219480216503140,0.046294018626213,-0.6875119209289550,-0.646905779838562,-0.3312372863292690,-0.3023835718631740,-0.6674385666847230,-0.8618917465209960,-0.7924714088439940,-0.8177323341369630,-0.2852091491222380,-0.8771037459373470,-0.5467573404312130,-0.3682613968849180,-0.2819369733333590,-0.131857693195343,0.0242409370839595,-0.014649759978056000
p007_50_43.tiff,0.8129554678457500,7878,6786,../../Training_Data/p007/Tiles_156/p007_50_43.tiff,-0.4455810189247130,0.1022031381726270,-0.7454137802124020,0.5865243673324590,0.0949833244085311,-0.5736045837402340,0.9704682230949400,0.8853479623794560,-0.6600791215896610,-0.7379477024078370,-0.4035540521144870,0.8614936470985410,0.2382251173257830,-0.271883875131607,-0.2160109877586360,-0.2684258222579960,0.022260719910264,-0.018538033589720700
p007_51_43.tiff,-0.871550429201091,8034,6786,../../Training_Data/p007/Tiles_156/p007_51_43.tiff,-0.5278717875480650,0.0642581954598426,-0.8574508428573610,-0.8977305293083190,-0.2335430234670640,-0.5861762762069700,-0.6281329989433290,-0.9061313271522520,-0.6680850386619570,-0.7254361510276790,-0.5360565185546880,-0.9728256464004520,-0.9296921491622920,-0.563246488571167,-0.2351945638656620,-0.4128348529338840,0.0246616005897521,-0.009079031646251680
p007_52_43.tiff,0.1904260424134580,8190,6786,../../Training_Data/p007/Tiles_156/p007_52_43.tiff,0.0224830899387598,0.0244424249976873,-0.2928165793418880,0.1453702598810200,0.2250433415174480,-0.2119239717721940,0.3460212349891660,0.2394460588693620,-0.1627048254013060,-0.1626521348953250,-0.1646665185689930,0.2222874015569690,-0.3132770657539370,-0.5942864418029790,-0.218548983335495,0.0278816390782594,0.0256804712116718,-0.03174655884504320
p007_53_43.tiff,-0.871550429201091,8346,6786,../../Training_Data/p007/Tiles_156/p007_53_43.tiff,-0.0807235091924667,-0.2616012096405030,0.4199759066104890,-0.8988988399505620,-0.232862576842308,-0.2424506545066830,-0.8222631812095640,-0.8314781188964840,-0.5597449541091920,-0.5336441397666930,-0.3508514761924740,-0.8993551135063170,-0.4105899930000310,-0.0751896202564239,-0.0541114136576652,0.0863617360591888,0.0296506509184837,-0.014912590384483300
p007_54_43.tiff,2.115504136474970,8502,6786,../../Training_Data/p007/Tiles_156/p007_54_43.tiff,0.2113063484430310,-0.2279734909534450,0.1690536439418790,1.839215874671940,0.5444015860557560,0.3179016709327700,1.6811929941177400,2.2518670558929400,0.1660170406103130,0.1562491506338120,-0.2344965934753420,2.318300247192380,1.381506323814390,0.2526338398456570,0.0956588685512542,-0.0111424792557954,0.0246697720140218,-0.0183833260089159
p007_55_43.tiff,-0.871550429201091,8658,6786,../../Training_Data/p007/Tiles_156/p007_55_43.tiff,0.8556753396987920,0.0580056682229042,0.2097384482622150,-1.1070821285247800,0.1052751392126080,0.7286746501922610,-1.0706572532653800,-0.862991213798523,0.4683973789215090,0.6073178052902220,0.009079111739993,-1.054874300956730,-0.3785245418548580,1.3421630859375,0.6484307050704960,0.4202290773391720,0.0249663963913917,-0.025915084406733500
p007_56_43.tiff,-0.871550429201091,8814,6786,../../Training_Data/p007/Tiles_156/p007_56_43.tiff,0.7141103744506840,-0.270507663488388,0.5109665393829350,-0.6326519846916200,0.135055273771286,-0.0633940026164054,-0.8421205878257750,-0.9509764909744260,0.5714124441146850,0.5577684044837950,0.0193694327026605,-0.9018253087997440,-0.6942587494850160,0.3446623682975770,0.2039452493190770,0.3063032627105710,0.0219671837985515,-0.009766081348061560
p007_57_43.tiff,1.8784148248682400,8970,6786,../../Training_Data/p007/Tiles_156/p007_57_43.tiff,1.7751805782318100,-0.4421698749065400,1.19071626663208,1.646589279174810,0.8772788047790530,1.3595699071884200,1.3350199460983300,1.8357067108154300,1.3955438137054400,1.4489461183548000,0.0552297532558441,2.0935146808624300,1.49049973487854,1.826191544532780,0.6543529033660890,0.4741706848144530,0.0278659537434577,-0.0219733826816082
p007_0_44.tiff,0.1904260424134580,78,6942,../../Training_Data/p007/Tiles_156/p007_0_44.tiff,0.9556159377098080,-0.5304296016693120,0.7335901856422420,0.1897242069244380,0.3700593113899230,1.288585186004640,0.7075519561767580,0.1849148720502850,0.1598534733057020,0.1812070310115810,-0.2519852817058560,0.0546952299773693,0.6042236685752870,0.4515501856803890,0.0726149529218673,0.0700664147734642,0.0246823895722627,-0.020001187920570400
p007_1_44.tiff,1.5980522772339400,234,6942,../../Training_Data/p007/Tiles_156/p007_1_44.tiff,0.0702671706676483,-0.3801953196525570,0.0477347709238529,1.395186424255370,0.4280318915843960,-0.0216754712164402,1.6785928010940600,1.5935163497924800,0.2498735338449480,0.2740717232227330,-0.2425770163536070,1.5539205074310300,0.3947921395301820,-0.0319174379110336,-0.1701819151639940,-0.0973742306232452,0.014384189620614,-0.028430256992578500
p007_2_44.tiff,0.1904260424134580,390,6942,../../Training_Data/p007/Tiles_156/p007_2_44.tiff,0.0554187595844268,-0.5385752320289610,0.5372697114944460,0.7825748920440670,0.5170121192932130,0.2853426337242130,0.4883371889591220,0.2383986115455630,0.2019797563552860,0.0624875798821449,-0.806025505065918,-0.0810112506151199,0.6412943005561830,0.3585560321807860,-0.1450455337762830,-0.1754461973905560,0.0293430630117654,-0.02911391109228130
p007_3_44.tiff,1.5980522772339400,546,6942,../../Training_Data/p007/Tiles_156/p007_3_44.tiff,0.9624152183532720,-0.4936744570732120,1.4003868103027300,1.4965189695358300,0.7050941586494450,1.0420479774475100,1.5660330057144200,1.401503086090090,1.2857718467712400,1.3996204137802100,-0.1116443201899530,1.5630508661270100,1.3017549514770500,1.1042245626449600,0.5413143634796140,-0.0249103754758834,0.0258169509470462,-0.02237863838672640
p007_4_44.tiff,2.115504136474970,702,6942,../../Training_Data/p007/Tiles_156/p007_4_44.tiff,1.2744377851486200,-0.5559700727462770,1.5354377031326300,1.8839693069458000,1.0104570388793900,0.8768668174743650,1.7642048597335800,2.203908920288090,0.0371482670307159,0.3148432970047000,0.0814105421304702,2.326195240020750,1.7596371173858600,1.2431981563568100,0.5443260669708250,0.1327809542417530,0.0233151968568563,-0.02216947264969350
p007_5_44.tiff,2.115504136474970,858,6942,../../Training_Data/p007/Tiles_156/p007_5_44.tiff,0.8517501950263980,-0.7057141065597530,1.614736795425420,2.0648181438446000,0.867805540561676,1.26152241230011,1.954499125480650,2.1850366592407200,0.8091081380844120,0.6508682370185850,0.0893716737627983,2.333665132522580,1.370156168937680,0.6391327977180480,0.1479801088571550,0.1038983538746830,0.0221121981739997,-0.027612581849098200
p007_6_44.tiff,2.115504136474970,1014,6942,../../Training_Data/p007/Tiles_156/p007_6_44.tiff,0.9779909253120420,-0.72356116771698,1.2690274715423600,1.7842975854873700,0.6668589115142820,1.0318952798843400,1.6648801565170300,2.0478146076202400,0.8724071383476260,0.7990732192993160,-0.3744271695613860,2.1940722465515100,1.043193221092220,0.9886321425437930,0.1234524846076970,-0.0304696783423423,0.0250632744282484,-0.014061525464057900
p007_7_44.tiff,0.1904260424134580,1170,6942,../../Training_Data/p007/Tiles_156/p007_7_44.tiff,-0.4384443163871770,-0.3605940043926240,0.098551869392395,0.3057260513305660,0.1857442855834960,-0.2134839594364170,0.5921446084976200,0.2589682042598720,-0.323947012424469,-0.3464851379394530,-0.462979793548584,0.5022009015083310,0.0489686280488967,-0.1516180336475370,-0.1575569659471510,0.0614795684814453,0.0242440141737461,-0.01946142315864560
p007_8_44.tiff,1.8784148248682400,1326,6942,../../Training_Data/p007/Tiles_156/p007_8_44.tiff,1.5161212682724,-0.626558780670166,1.2386531829834000,1.6539654731750500,0.8267308473587040,1.517590045928960,1.8472833633422900,1.945841670036320,0.5904709696769710,0.6112679243087770,-0.141756534576416,1.929692029953000,1.6875056028366100,1.186465620994570,0.5236691236495970,0.1234614253044130,0.0243752021342515,-0.01868041604757310
p007_9_44.tiff,1.255012659126360,1482,6942,../../Training_Data/p007/Tiles_156/p007_9_44.tiff,1.0486960411071800,-0.6922193765640260,1.3424713611602800,1.3407210111618000,0.5924766063690190,1.625349521636960,1.0910812616348300,1.10423481464386,0.5382370948791500,0.5505005717277530,-0.2220230549573900,1.156359076499940,1.4527467489242600,0.9541621208190920,0.3344953060150150,0.0215272065252065,0.0236651040613651,-0.03145249933004380
p007_10_44.tiff,0.8129554678457500,1638,6942,../../Training_Data/p007/Tiles_156/p007_10_44.tiff,0.5107272863388060,-0.4262867271900180,0.490300565958023,0.6063303351402280,0.3507483303546910,0.6495699882507320,0.9009702801704410,0.8706709146499630,0.3812490403652190,0.2361608445644380,-0.0597516670823097,0.759997546672821,0.5303635597229000,-0.0140133500099182,-0.0953663736581802,-0.2187283486127850,0.0273266322910785,-0.02105887047946450
