tile,RUBCNL,x,y,path,../models/res18/RUBCNL_Res18/Res18_1000_ep_29.pt,../models/res18/res18_ciga_freeze/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_freeze/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_random/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_random/Res50_1000_ep_29.pt,../models/res50/RUBCNL_Res50_freeze/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../models/vgg13/dropout/VGG13_Dropout_ep_29.pt,../models/vgg13/base_model/VGG13_ep_29.pt,../models/vgg13/random_weights/VGG13_ep_29.pt
p008_15_36.tiff,-0.72998047,2418,5694,../../Test_Data/p008/Tiles_156/p008_15_36.tiff,-0.032296784222126,-0.3956756293773651,-0.0356397926807403,-0.3692430257797241,-0.2944546639919281,-0.1647239625453949,-0.6329027414321899,-0.267937034368515,-0.2485627233982086,-0.575558066368103,-0.5251191258430481,-0.2963106632232666,-0.3365793228149414,-0.3576882779598236,-0.4780482053756714,-0.3234494924545288,-0.181088700890541,0.0289031360298395,-0.01709211803972721
p008_16_36.tiff,0.5393646,2574,5694,../../Test_Data/p008/Tiles_156/p008_16_36.tiff,0.0114471372216939,-0.1827930957078933,0.0738541334867477,-0.7481257915496826,-1.1768319606781006,-0.4679881036281585,-0.6223019957542419,-0.8932785391807556,-0.5605076551437378,-0.5171158909797668,-0.3877549469470978,-0.4586306810379028,-0.67338627576828,-0.8495488166809082,-0.3256092667579651,-0.2325864732265472,-0.4036944508552551,0.0228539481759071,-0.019666891545057297
p008_18_36.tiff,-0.72998047,2886,5694,../../Test_Data/p008/Tiles_156/p008_18_36.tiff,-0.013580908998847,-0.4041919708251953,0.0671111270785331,-0.782845139503479,-0.7954882383346558,-0.1497600823640823,-0.5306826829910278,0.1754038333892822,-0.2858143746852875,-0.6970799565315247,-0.6669484972953796,-0.2717005312442779,0.1789119243621826,-0.6129971742630005,-0.5906661748886108,-0.3110560476779938,-0.1745031028985977,0.0213243700563907,-0.013516516424715519
p008_19_36.tiff,-0.72998047,3042,5694,../../Test_Data/p008/Tiles_156/p008_19_36.tiff,-0.015665017068386,-0.7667229771614075,0.036804623901844,-0.4611639678478241,-0.1133798658847808,-0.2333566099405288,-0.7769871354103088,0.0373000651597976,-0.1823077648878097,-0.8591294288635254,-0.9648785591125488,-0.3391120731830597,-0.1791325807571411,-0.8605698347091675,-0.5129331946372986,-0.3474584519863128,-0.2899619936943054,0.0257786307483911,-0.01746310107409954
p008_20_36.tiff,0.5393646,3198,5694,../../Test_Data/p008/Tiles_156/p008_20_36.tiff,-0.0275251604616642,-0.1054915636777877,0.1452054381370544,-0.2531473040580749,-0.6537905335426331,0.0002169609069824,-0.1163333356380462,0.125819981098175,-0.0341733656823635,-0.3188963532447815,-0.2979032099246979,-0.1520980596542358,0.2708653509616852,-0.2066924422979354,-0.4365241825580597,-0.1674634367227554,-0.078009083867073,0.023334052413702,-0.008726213127374649
p008_21_36.tiff,0.5393646,3354,5694,../../Test_Data/p008/Tiles_156/p008_21_36.tiff,-0.0023895874619483,0.0075936280190944,-0.2751048803329468,0.6183788776397705,-0.2701637744903564,0.0518685579299926,0.1425802409648895,0.3617729246616363,0.2218523025512695,-0.2070847600698471,-0.2179554402828216,-0.0388730689883232,-0.1302985697984695,0.7595586180686951,-0.1427358090877533,-0.0938002839684486,-0.0822058990597724,0.0301007442176342,-0.014099601656198502
p008_22_36.tiff,0.5393646,3510,5694,../../Test_Data/p008/Tiles_156/p008_22_36.tiff,0.0391558036208152,0.0650449395179748,-0.4102028310298919,0.7272920608520508,0.0365676134824752,0.2373754829168319,-0.2249007523059845,-0.4302716553211212,0.6866297721862793,0.1668197363615036,0.1893082857131958,-0.2388159930706024,-0.2566980421543121,0.4898154735565185,-0.3065022230148315,-0.1357414275407791,0.1221446692943573,0.0301035717129707,-0.01944214478135109
p008_23_36.tiff,-0.72998047,3666,5694,../../Test_Data/p008/Tiles_156/p008_23_36.tiff,-0.0085229137912392,0.0458991043269634,-0.0462072566151618,0.2841470837593078,-1.055915355682373,0.1098883599042892,-0.1646325439214706,-0.1460509300231933,-0.1113747209310531,0.3811308741569519,0.4953231811523437,0.1615776121616363,-0.1706794500350952,-0.2105454951524734,-0.1372146904468536,0.0045336876064538,0.0624492093920707,0.0209671091288328,-0.013171148486435413
p008_24_36.tiff,1.315302,3822,5694,../../Test_Data/p008/Tiles_156/p008_24_36.tiff,-0.0316939651966095,0.2392684519290924,0.1762590259313583,-0.1447962671518325,-0.2248553186655044,0.0778298079967498,0.1765847504138946,-0.4730827808380127,0.3317972421646118,-0.2871004045009613,-0.2756940424442291,0.1397960782051086,-0.2274693697690963,-0.2323635369539261,-0.1387497186660766,-0.0805496945977211,-0.0194689761847257,0.026941230520606,-0.01650127023458481
p008_25_36.tiff,1.8757664,3978,5694,../../Test_Data/p008/Tiles_156/p008_25_36.tiff,-0.0267962198704481,-0.0821201801300048,-0.0436903648078441,0.2173088639974594,-0.897361695766449,-0.1868028044700622,-0.055377185344696,0.4051792919635772,-0.7523069381713867,-0.0816600471735,-0.0676844492554664,-0.2377350926399231,-0.5506502389907837,0.711571991443634,0.0028550997376441,-0.039584957063198,-0.0673702210187912,0.0329881310462951,-0.013869008980691433
p008_26_36.tiff,-0.72998047,4134,5694,../../Test_Data/p008/Tiles_156/p008_26_36.tiff,-0.0214283857494592,-0.0804056078195571,0.1373947858810424,-0.1470544040203094,-0.2559795081615448,-0.0682872086763382,0.1038735061883926,0.3504007458686828,-0.087911419570446,-0.302759975194931,-0.2854611873626709,0.0934706479310989,-0.9689355492591858,-0.1979770958423614,-0.368206262588501,-0.152561143040657,-0.0423434004187583,0.024448525160551,-0.022817477583885193
p008_27_36.tiff,-0.72998047,4290,5694,../../Test_Data/p008/Tiles_156/p008_27_36.tiff,0.0104692932218313,-0.0665819495916366,-0.020915737375617,-0.5263028740882874,-0.519489049911499,-0.1438896358013153,-0.320448100566864,0.2809339463710785,-0.2095061093568802,-0.3607949018478393,-0.3746190965175628,-0.0833436772227287,-0.4871326684951782,0.1620402932167053,-0.4876071214675903,-0.2686387896537781,-0.2158397585153579,0.0199738387018442,-0.015394080430269241
p008_28_36.tiff,0.5393646,4446,5694,../../Test_Data/p008/Tiles_156/p008_28_36.tiff,-0.0329463556408882,-0.4515029788017273,0.0428612306714057,-0.3998211324214935,-0.4559534192085266,0.0509628728032112,-0.5560972094535828,0.4380700886249542,-0.5952150821685791,-0.1470554172992706,-0.1174634173512458,-0.2291284501552581,-0.5602478981018066,0.3220988512039184,-0.8127033710479736,-0.3349355161190033,-0.1357863098382949,0.0250030606985092,-0.016549212858080864
p008_29_36.tiff,-0.72998047,4602,5694,../../Test_Data/p008/Tiles_156/p008_29_36.tiff,0.0016649067401885,-0.3915726840496063,0.0508353188633918,-0.5779272317886353,-1.01493239402771,-0.31577268242836,-0.5115161538124084,-1.1966426372528076,-0.8755970001220703,-0.7407906651496887,-0.8216918110847473,-0.3814194798469543,-0.5914570689201355,-0.7217757701873779,-0.8109536170959473,-0.3013191819190979,-0.2732311487197876,0.0234390627592802,-0.018526550382375717
p008_30_36.tiff,-0.72998047,4758,5694,../../Test_Data/p008/Tiles_156/p008_30_36.tiff,0.0042926371097564,-0.6821641325950623,0.084853745996952,-0.7124007344245911,-0.767938494682312,-0.3430104553699493,-0.5122237205505371,-0.7172929048538208,-0.4845743179321289,-0.7090873122215271,-0.7053532600402832,-0.6290076971054077,-0.2936834394931793,-0.5150519013404846,-0.7928564548492432,-0.3357330858707428,-0.3288229405879974,0.0145798102021217,-0.015100247226655483
p008_31_36.tiff,-0.72998047,4914,5694,../../Test_Data/p008/Tiles_156/p008_31_36.tiff,-0.0092464834451675,-0.4784746766090393,0.0323262810707092,-0.4173620045185089,-0.7904289960861206,-0.3861685991287231,-0.5597968697547913,-0.7332462668418884,-0.441110223531723,-0.5866391658782959,-0.5839404463768005,-0.2559229135513305,-0.6891624927520752,-0.7707858085632324,-0.5161197185516357,-0.1995413154363632,-0.2948557138442993,0.0315493606030941,-0.015586826018989086
p008_32_36.tiff,-0.72998047,5070,5694,../../Test_Data/p008/Tiles_156/p008_32_36.tiff,-0.0159146822988986,-0.3223926424980163,0.0762392953038215,-0.8701530694961548,-1.183017373085022,-0.3299508690834045,-0.4502809643745422,-0.893789529800415,-0.9590357542037964,-0.8717275857925415,-0.9080054759979248,-0.0545201227068901,-0.857410192489624,-0.9922676682472228,-0.5946401357650757,-0.2122914046049118,-0.2688562870025635,0.0241379756480455,-0.019062338396906853
p008_33_36.tiff,0.5393646,5226,5694,../../Test_Data/p008/Tiles_156/p008_33_36.tiff,-0.0061684139072895,-0.6284487247467041,0.0630434975028038,-0.7007828950881958,-0.8456730842590332,-0.326741486787796,-0.5879648923873901,-0.7161291241645813,-0.3011498749256134,-0.4721259176731109,-0.4779125154018402,-0.1478378772735595,-0.752119243144989,-1.0582133531570437,-0.6705760955810547,-0.29351407289505,-0.3621822595596313,0.0200053602457046,-0.006740040145814419
p008_34_36.tiff,-0.72998047,5382,5694,../../Test_Data/p008/Tiles_156/p008_34_36.tiff,-0.0023776572197675,-0.7521470189094543,-0.0441316440701484,-0.7437278032302856,-1.1659486293792725,-0.4298922419548034,-1.0144331455230713,-0.9522367715835572,-0.9939307570457458,-0.4611505568027496,-0.3431462049484253,-0.4693674445152282,-0.4560267031192779,-0.341226577758789,-0.6514776945114136,-0.2030205130577087,-0.4362133145332336,0.0214702300727367,-0.01655494049191475
p008_35_36.tiff,-0.72998047,5538,5694,../../Test_Data/p008/Tiles_156/p008_35_36.tiff,-0.0117457844316959,-0.2909788191318512,-0.0597713142633438,-0.6049450635910034,-0.8905857801437378,-0.1027033627033233,-0.4897318482398987,-0.5126821994781494,-0.2114169001579284,-0.5384781956672668,-0.5165845155715942,-0.2860152423381805,0.3737737238407135,-0.6002147197723389,-0.4826661348342895,-0.2396815866231918,-0.2074500620365142,0.0236089378595352,-0.017172353342175484
p008_36_36.tiff,-0.72998047,5694,5694,../../Test_Data/p008/Tiles_156/p008_36_36.tiff,-0.0062746237963438,-0.2736999988555908,0.0326157957315444,-0.9236469864845276,-1.2157506942749023,-0.3759418725967407,-0.2901383340358734,-0.6606096029281616,-1.028453707695007,-0.6901537179946899,-0.7159961462020874,0.0620194971561431,-0.7144297361373901,-1.0555168390274048,-0.3408229947090149,-0.1512445211410522,-0.3084582984447479,0.0235746018588542,-0.011919409036636353
p008_37_36.tiff,0.5393646,5850,5694,../../Test_Data/p008/Tiles_156/p008_37_36.tiff,-0.0154914418235421,-0.552897572517395,-0.1517720520496368,-0.791824221611023,-0.9683600664138794,-0.391924500465393,-0.6812366843223572,-0.82086181640625,-0.4837310016155243,-0.4345671534538269,-0.3997179865837097,-0.1990298479795456,-0.9256629943847656,-0.9054678678512572,-0.6422126889228821,-0.3220491111278534,-0.2981286942958832,0.0200129859149456,-0.015011206269264221
p008_38_36.tiff,-0.72998047,6006,5694,../../Test_Data/p008/Tiles_156/p008_38_36.tiff,-0.0073590781539678,-0.6407138109207153,-0.0822913721203804,-0.4915377497673034,-0.702570915222168,-0.3321054577827453,-0.4512680172920227,-0.5455304980278015,-0.8990492820739746,-0.9027687311172484,-0.8853863477706909,-0.4349010586738586,-1.058730125427246,-0.4033668041229248,-0.6987514495849609,-0.359934002161026,-0.2609283626079559,0.0239287056028842,-0.014971432276070118
p008_39_36.tiff,-0.72998047,6162,5694,../../Test_Data/p008/Tiles_156/p008_39_36.tiff,0.0018598176538944,-0.8382553458213806,-0.10561553388834,-0.5095692276954651,-0.7230331301689148,-0.4333082139492035,-0.73735511302948,-0.5491452813148499,-0.957444667816162,-0.790949821472168,-0.7580935955047607,-0.3084964156150818,-0.69245445728302,-0.5079734325408936,-0.6310474276542664,-0.3995559513568878,-0.3317375779151916,0.0208772160112857,-0.019510801881551743
p008_40_36.tiff,0.5393646,6318,5694,../../Test_Data/p008/Tiles_156/p008_40_36.tiff,0.0024458896368741,-0.6450434923171997,-0.0230781156569719,-0.4554908275604248,0.0199674535542726,-0.3190999031066894,-0.770699679851532,-0.0340128242969512,-0.4393611252307892,-0.7232987880706787,-0.6110581755638123,-0.3871541023254394,-0.7986958622932434,-0.3211258053779602,-0.7080197334289551,-0.3976081609725952,-0.1348085105419159,0.0194713342934846,-0.015919771045446396
p008_41_36.tiff,-0.72998047,6474,5694,../../Test_Data/p008/Tiles_156/p008_41_36.tiff,0.0081417579203844,-0.5410495400428772,-0.091568611562252,-0.1691662669181823,-0.9741171598434448,-0.2764427959918976,-0.5916029214859009,-0.6328351497650146,-0.3005730509757995,-0.6968441605567932,-0.6301202774047852,-0.2837876677513122,-0.7161396741867065,-0.8080736398696899,-0.733261227607727,-0.2762522399425506,-0.1739316582679748,0.017450476065278,-0.01933683268725872
p008_42_36.tiff,-0.72998047,6630,5694,../../Test_Data/p008/Tiles_156/p008_42_36.tiff,-0.0072967801243066,-0.2504890263080597,-0.1167888864874839,0.0290680341422557,-0.7211131453514099,-0.0569922141730785,-0.7474480271339417,-0.0405162870883941,-0.7698360681533813,-0.2665176391601562,-0.2791061997413635,-0.3470007479190826,-0.6636357307434082,0.3314371705055237,-0.4081345796585083,-0.0922885984182357,-0.341320663690567,0.0255594030022621,-0.02020355686545372
p008_44_36.tiff,-0.72998047,6942,5694,../../Test_Data/p008/Tiles_156/p008_44_36.tiff,0.0470657497644424,-0.5909395813941956,-0.08228450268507,-1.0550206899642944,-0.9304345846176147,-0.362485408782959,-0.5326080322265625,-0.9455958008766174,-0.9341877102851868,-0.5822190046310425,-0.5687400102615356,-0.7906423211097717,-1.0041348934173584,-1.0359762907028198,-0.8371536731719971,-0.4849434494972229,-0.4611296951770782,0.0301547460258007,-0.02965538389980793
p008_45_36.tiff,1.315302,7098,5694,../../Test_Data/p008/Tiles_156/p008_45_36.tiff,0.0029998309910297,-0.667264997959137,0.0888702720403671,-0.7673037648200989,-0.973879098892212,-0.3372901678085327,-0.5251368880271912,-0.7207337021827698,-0.7100704312324524,-0.6597117185592651,-0.6635990142822266,-0.1380084753036499,-0.6671168208122253,-1.1783348321914673,-0.2965948581695556,-0.1103037819266319,-0.3418991863727569,0.0250088442116975,-0.006233658641576767
p008_46_36.tiff,-0.72998047,7254,5694,../../Test_Data/p008/Tiles_156/p008_46_36.tiff,0.0003603920340538,-0.5466922521591187,0.0544946119189262,-0.6459758281707764,-0.5751773118972778,-0.2949073016643524,-0.6706166863441467,-0.9086862206459044,-1.0928137302398682,-0.7208476662635803,-0.7345740795135498,-0.5681643486022949,-0.9366868138313292,-0.8107471466064453,-0.5726529955863953,-0.3614465892314911,-0.2814368903636932,0.0229852683842182,-0.008596358820796013
p008_47_36.tiff,-0.72998047,7410,5694,../../Test_Data/p008/Tiles_156/p008_47_36.tiff,0.0059382077306509,-0.7150153517723083,-0.012936308979988,-0.2858709990978241,-0.1619135588407516,-0.2528324127197265,-0.4608367681503296,-0.5743439197540283,-0.6046586632728577,-0.8276641964912415,-0.9255897402763368,-0.5221419930458069,-0.5275974869728088,0.1452572643756866,-0.6042503118515015,-0.2370317429304123,-0.3433816432952881,0.0197961628437042,-0.018878892064094543
p008_48_36.tiff,-0.72998047,7566,5694,../../Test_Data/p008/Tiles_156/p008_48_36.tiff,-0.0120912622660398,-0.8217048645019531,0.0373168960213661,-0.1787430644035339,-0.5865063667297363,-0.1953955739736557,-0.2807878255844116,-0.2010853290557861,-0.1649274379014969,-0.6535840630531311,-0.6707253456115723,-0.3391357064247131,-0.2922290563583374,-0.5346572399139404,-0.4562052488327026,-0.3012979626655578,-0.3316362500190735,0.0294453781098127,-0.017618056386709213
p008_49_36.tiff,-0.72998047,7722,5694,../../Test_Data/p008/Tiles_156/p008_49_36.tiff,-0.0217267926782369,-0.617725133895874,-0.0137570053339004,-0.3314860463142395,-1.0040910243988037,-0.2814207971096039,-0.5859538316726685,-0.896452009677887,-0.2224438339471817,-0.2358206659555435,-0.2614083588123321,-0.0894740894436836,-0.5936427712440491,0.4683843851089477,-0.2949698567390442,-0.0170235410332679,-0.164971187710762,0.0267989560961723,-0.016316642984747887
p008_50_36.tiff,-0.72998047,7878,5694,../../Test_Data/p008/Tiles_156/p008_50_36.tiff,0.02318218909204,-0.3969332873821258,-0.1532858163118362,0.1586969941854477,-0.344659149646759,-0.105033278465271,-0.3828430771827698,-0.5338646769523621,-0.1175017282366752,-0.6246989965438843,-0.6075442433357239,-0.138493463397026,-0.8410630822181702,0.2876827120780945,-0.4141475558280945,-0.2594127655029297,-0.1693156361579895,0.0232960060238838,-0.018700551241636276
p008_51_36.tiff,-0.72998047,8034,5694,../../Test_Data/p008/Tiles_156/p008_51_36.tiff,-0.0092790946364402,-0.7481377124786377,0.0114152263849973,-0.1653475761413574,-0.8885451555252075,-0.1590962260961532,-0.3596947789192199,-0.7805961966514587,-0.7466443777084351,-0.4976947903633117,-0.5101213455200195,-0.1229956224560737,-1.0063904523849487,-0.6564694046974182,-0.243082582950592,-0.0993042513728141,-0.1292114108800888,0.0286634694784879,-0.018826842308044434
p008_52_36.tiff,0.5393646,8190,5694,../../Test_Data/p008/Tiles_156/p008_52_36.tiff,0.0049973167479038,-0.6644588708877563,0.0842382535338401,-0.1380161195993423,-0.792502760887146,-0.2698044776916504,-0.4050946831703186,-0.3954761624336242,-0.6821300983428955,-0.8589107990264893,-0.7155630588531494,-0.0418605580925941,-0.5839345455169678,-0.4795393645763397,-0.6788672208786011,-0.1893980652093887,-0.1304305493831634,0.0251338966190814,-0.015224599279463291
p008_53_36.tiff,-0.72998047,8346,5694,../../Test_Data/p008/Tiles_156/p008_53_36.tiff,-0.0021604597568511,-0.6221184134483337,0.127094492316246,-0.2403958290815353,-1.0037841796875,-0.3486415445804596,-0.6400354504585266,-0.7911657691001892,-0.697624921798706,-0.6327255964279175,-0.5894370079040527,-0.0515271797776222,-0.5142210125923157,-0.596110999584198,-0.505541980266571,-0.2140354365110397,-0.109375312924385,0.0194297060370445,-0.01625237800180912
p008_54_36.tiff,0.5393646,8502,5694,../../Test_Data/p008/Tiles_156/p008_54_36.tiff,0.0042392071336507,-0.7234283685684204,-0.0242241229861974,0.0338601507246494,-0.4533376693725586,-0.1753065586090088,-0.4948079586029053,0.2757931649684906,-0.087967000901699,-0.3731343150138855,-0.3696489036083221,-0.2944841384887695,0.0277520827949047,0.1193245500326156,-0.4273407459259033,-0.249275729060173,-0.0727043896913528,0.0247778482735157,-0.020808469504117966
p008_55_36.tiff,0.5393646,8658,5694,../../Test_Data/p008/Tiles_156/p008_55_36.tiff,-0.002631152048707,-0.5623779296875,-0.0103659946471452,0.023226361721754,-0.7135530710220337,-0.1744014471769333,-0.6003091335296631,-0.3143542408943176,-0.0748064965009689,-0.98139750957489,-0.9578097462654114,0.0673202350735664,-0.3582160472869873,-0.1544050723314285,-0.5068051218986511,-0.1199694648385047,-0.1640201956033706,0.0256008841097354,-0.015408100560307503
p008_56_36.tiff,-0.72998047,8814,5694,../../Test_Data/p008/Tiles_156/p008_56_36.tiff,0.0222373139113187,-0.6122462749481201,0.2160104215145111,-0.4581903517246246,-1.1729085445404053,-0.238054558634758,-0.8163378834724426,-0.7337552905082703,-0.8706561326980591,-0.6705927848815918,-0.6815879344940186,-0.1349873840808868,-0.8927603363990784,-0.7914111018180847,-0.7205264568328857,-0.3632421195507049,-0.1280623376369476,0.0211592949926853,-0.018771715462207794
p008_57_36.tiff,0.5393646,8970,5694,../../Test_Data/p008/Tiles_156/p008_57_36.tiff,0.0147079396992921,-0.4875419735908508,0.179452896118164,-0.5038930177688599,-0.6704103946685791,-0.22255839407444,-0.4356411099433899,-0.404733270406723,-0.2713432013988495,-0.7423697710037231,-0.7107193470001221,0.0518275573849678,-1.0465978384017944,-0.5847436189651489,-0.6857097744941711,-0.3276632130146026,-0.1823801845312118,0.0286192838102579,-0.01584140956401825
p008_58_36.tiff,-0.72998047,9126,5694,../../Test_Data/p008/Tiles_156/p008_58_36.tiff,-0.0169338565319776,-0.2880834937095642,0.0702278539538383,-0.365590363740921,-0.7527780532836914,-0.3925111591815948,-0.5478063821792603,0.1440417766571045,-0.6846264004707336,-0.6023374795913696,-0.580725908279419,-0.0100780669599771,-0.8693944215774536,0.0635917484760284,-0.5267482399940491,-0.2015233635902404,-0.1629454493522644,0.0210599899291992,-0.015524934977293015
p008_59_36.tiff,-0.72998047,9282,5694,../../Test_Data/p008/Tiles_156/p008_59_36.tiff,-0.0011530090123414,-0.7127678990364075,0.1346918493509292,-0.500827431678772,-0.8263510465621948,-0.2780888676643371,-0.5374009013175964,-0.6478399038314819,-0.9876646995544434,-0.2727892398834228,-0.3325231373310089,-0.1915702670812606,-0.6983011364936829,-0.3042384386062622,-0.64896559715271,-0.3415088355541229,-0.1783982962369918,0.0242181625217199,-0.013962838798761368
p008_60_36.tiff,1.315302,9438,5694,../../Test_Data/p008/Tiles_156/p008_60_36.tiff,0.0215538162738084,-0.4793487191200256,0.1920923888683319,-0.4490767121315002,-0.233182281255722,-0.0968130975961685,-0.3493303060531616,-0.9707264304161072,-0.7807087898254395,-0.4322646260261535,-0.3649220168590545,-0.0569632202386856,-0.996102213859558,-0.2287922650575637,-0.5100245475769043,-0.2994364798069,-0.2102349698543548,0.0214256979525089,-0.021222710609436035
p008_61_36.tiff,0.5393646,9594,5694,../../Test_Data/p008/Tiles_156/p008_61_36.tiff,0.0307812634855508,-0.5762250423431396,0.2109680771827697,-0.5586361885070801,-0.1238597780466079,-0.3907344937324524,-0.2806594371795654,-0.8834496736526489,-0.8920719027519226,-0.5229313969612122,-0.6063776016235352,-0.2332737147808075,-0.4332903027534485,-0.0833962112665176,-0.7437161207199097,-0.3606400489807129,-0.2158049494028091,0.022581024095416,-0.016483135521411896
p008_62_36.tiff,-0.72998047,9750,5694,../../Test_Data/p008/Tiles_156/p008_62_36.tiff,0.0283721778541803,-0.4392693638801574,0.342217743396759,-0.7706331014633179,-1.1182129383087158,-0.4297168850898742,-0.2649235725402832,-1.0986831188201904,-0.7283433675765991,-0.5332217812538147,-0.5003547072410583,-0.0355977714061737,-0.4060218930244446,-0.7275853157043457,-0.6074079275131226,-0.2308589965105056,-0.0819233506917953,0.0286084655672311,-0.02468205988407135
p008_63_36.tiff,0.5393646,9906,5694,../../Test_Data/p008/Tiles_156/p008_63_36.tiff,0.069079153239727,-1.3691717386245728,0.3668437302112579,-1.7802238464355469,-3.3416759967803955,-1.0526607036590576,-0.3907597064971924,-0.4895193874835968,-0.5929524302482605,0.020202973857522,0.1081107631325721,-0.6357014179229736,-2.1063714027404785,-3.5896072387695312,-1.7983123064041138,-0.9562906622886658,-0.2598910331726074,0.0202298127114772,-0.014175713062286377
p008_4_37.tiff,-0.72998047,702,5850,../../Test_Data/p008/Tiles_156/p008_4_37.tiff,0.0107416938990354,-0.6778327226638794,-0.2784051597118377,-0.2454201281070709,-1.196247100830078,-0.259019523859024,-0.460608422756195,-0.9447248578071594,-1.0516657829284668,-0.919240951538086,-0.8768330812454224,-0.108524240553379,-0.9978668093681335,-0.4016159474849701,-0.3802141547203064,-0.1902919113636016,-0.2002503871917724,0.0257322862744331,-0.018125513568520546
p008_5_37.tiff,-0.72998047,858,5850,../../Test_Data/p008/Tiles_156/p008_5_37.tiff,0.0058505125343799,-0.5230927467346191,-0.2729074954986572,-0.1019910052418708,-0.3739279508590698,-0.0466099493205547,-0.2069450765848159,-0.5515710711479187,-0.3623638451099396,-0.4537169337272644,-0.3989686667919159,-0.0372625216841697,-0.2749978303909302,-0.5380846261978149,-0.4390742182731628,-0.0622019916772842,-0.000418784096837,0.021672872826457,-0.022692019119858742
p008_6_37.tiff,1.315302,1014,5850,../../Test_Data/p008/Tiles_156/p008_6_37.tiff,-0.0076608527451753,-0.3285030126571655,-0.052717886865139,-0.339455097913742,-1.035539627075195,-0.3439499139785766,-0.4749422669410705,-0.0954858809709549,-0.0954188704490661,-0.3853137493133545,-0.4196593463420868,-0.0694095566868782,-0.7305737733840942,-0.4309770166873932,-0.3798328042030334,-0.1890351623296737,-0.2435165494680404,0.0213001538068056,-0.015750624239444733
p008_7_37.tiff,0.5393646,1170,5850,../../Test_Data/p008/Tiles_156/p008_7_37.tiff,0.0097347516566514,-0.3334815502166748,0.0871411561965942,-0.6104594469070435,-0.7192018628120422,-0.3291913568973541,-0.8797929286956787,-0.7482318878173828,-0.2795795500278473,-0.2873003184795379,-0.2455708682537078,-0.6084083914756775,-0.0437898859381675,-0.9575777649879456,-0.7006653547286987,-0.4676951467990875,-0.1848650574684143,0.018382828682661,-0.02530752867460251
p008_8_37.tiff,-0.72998047,1326,5850,../../Test_Data/p008/Tiles_156/p008_8_37.tiff,0.0370679050683975,-0.997563898563385,-0.0884541049599647,-0.9157751202583312,-1.2175283432006836,-0.4956150949001312,-0.9875965714454652,-0.8426351547241211,-1.1546777486801147,-0.4376637637615204,-0.3917945921421051,-0.6844682693481445,-1.0214053392410278,-0.9133897423744202,-0.7861860990524292,-0.4043004810810089,-0.2269344925880432,0.0259696412831544,-0.020580895245075226
p008_9_37.tiff,0.5393646,1482,5850,../../Test_Data/p008/Tiles_156/p008_9_37.tiff,-0.0300491135567426,-0.3611395359039306,-0.2430846840143203,0.1266733705997467,-0.2876939177513122,-0.1670337170362472,-0.2652132511138916,-0.0410341247916221,-0.0743346661329269,-0.3967989683151245,-0.3245480954647064,-0.374676376581192,0.0056672431528568,0.3864748477935791,-0.3766999244689941,-0.2029985785484314,-0.4245865941047668,0.020098878070712,-0.024079352617263794
p008_10_37.tiff,0.5393646,1638,5850,../../Test_Data/p008/Tiles_156/p008_10_37.tiff,-0.0141827147454023,-0.6737505793571472,-0.0638011172413826,-0.5581017732620239,-0.6026260852813721,-0.2268609851598739,-0.7237992882728577,-0.3770811855792999,-0.1369761377573013,-0.7859340310096741,-0.8394498825073242,-0.3050075471401214,-0.8151134252548218,-0.7329011559486389,-0.9212598204612732,-0.428056925535202,-0.2524119615554809,0.0244898572564125,-0.015790238976478577
p008_11_37.tiff,-0.72998047,1794,5850,../../Test_Data/p008/Tiles_156/p008_11_37.tiff,0.0173627007752656,-0.6673668026924133,-0.0400232300162315,-0.7965019941329956,-0.6596865653991699,-0.3042903244495392,-0.7343369722366333,-0.8464475274085999,-0.4659517407417297,-0.3095691204071045,-0.2523397505283355,-0.7118520736694336,-0.5657395720481873,-1.2317065000534058,-0.4115816354751587,-0.1832141131162643,-0.3554051518440246,0.0215557720512151,-0.023429667577147484
p008_12_37.tiff,-0.72998047,1950,5850,../../Test_Data/p008/Tiles_156/p008_12_37.tiff,-0.0136783868074417,-0.6149219870567322,-0.102402351796627,-0.8759927749633789,-0.9800266027450562,-0.237715408205986,-0.591684103012085,-0.8673425912857056,-0.7921928763389587,-0.8680440187454224,-0.8054666519165039,-0.4457322955131531,-1.1469032764434814,-1.0085136890411377,-0.5207241773605347,-0.1842174977064132,-0.2228457182645797,0.021823177114129,-0.014958461746573448
